,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
109,0.001835,0.210092,-0.200917,0.366334,-1.054916,0.55809,-430.891141,-255.878091,-178.958972,
110,0.001835,0.210092,-0.200917,0.341483,-1.022696,0.496914,-644.269489,-277.971247,-248.385614,
111,0.001835,0.210092,-0.200917,0.281894,-0.920178,0.490147,-838.072418,-287.979258,-323.980716,
112,-0.016514,0.216514,-0.200917,0.232993,-0.752155,0.425723,-1000.466559,-294.399492,-403.415369,
113,-0.016514,0.216514,-0.200917,0.183024,-0.563096,0.368878,-1131.326023,-293.140622,-481.52821,
114,-0.040367,0.266055,-0.193578,0.180084,-0.398268,0.27549,-1226.685373,-281.810799,-559.200446,
115,-0.040367,0.266055,-0.193578,0.170999,-0.224387,0.195095,-1282.453283,-261.417116,-632.718413,
116,-0.040367,0.266055,-0.193578,0.190238,-0.131455,0.203216,-1298.18915,-237.057995,-696.4172,
117,-0.078899,0.342202,-0.168807,0.178748,-0.063288,0.235428,-1267.158021,-209.803474,-741.673552,
118,-0.078899,0.342202,-0.168807,0.172602,-0.086188,0.25221,-1196.598397,-183.93371,-763.011387,
119,-0.078899,0.342202,-0.168807,0.208409,-0.096573,0.313116,-1097.399495,-156.301529,-761.4378,
120,-0.122936,0.415596,-0.116514,0.19585,-0.087519,0.477695,-975.855664,-116.143598,-727.888933,
121,-0.122936,0.415596,-0.116514,0.070525,-0.0316,0.504223,-826.364934,-50.493564,-662.99422,
122,-0.178899,0.453211,-0.052294,-0.081788,-0.079531,0.717797,-649.179079,18.240701,-560.018711,
123,-0.178899,0.453211,-0.052294,-0.347402,-0.390014,1.764013,-369.269489,-37.71604,-397.43574,
124,-0.178899,0.453211,-0.052294,-0.498647,-0.255009,0.86018,-138.015197,-132.320069,-220.186942,
125,-0.219266,0.455963,0.000917,-0.648556,0.095682,0.050547,-31.326023,-80.265823,-19.586118,
126,-0.219266,0.455963,0.000917,-0.774682,0.603745,0.160176,74.922546,-13.168089,147.151122,
127,-0.219266,0.455963,0.000917,-0.55984,0.700139,0.637402,246.128772,0.742417,291.543431,
