,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
index,Geomagnetism_X,Geomagnetism_Y,Geomagnetism_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_velocity_X,Angular_velocity_Y,Angular_velocity_Z, 
86,-0.314679,0.195413,-0.142202,0.043023,0.031454,1.175606,71.5343,-55.937229,-76.135628,
87,-0.314679,0.195413,-0.142202,0.046214,0.082226,1.221935,53.784243,-36.928303,-51.65062,
88,-0.333945,0.161468,-0.129358,0.034511,0.120172,1.259427,31.628143,-16.471677,-22.759569,
89,-0.333945,0.161468,-0.129358,0.020679,0.159988,1.277638,1.667054,6.313858,7.768012,
90,-0.337615,0.153211,-0.127523,0.018817,0.208355,1.322896,-32.385361,30.987696,38.547366,
91,-0.337615,0.153211,-0.127523,0.026797,0.200338,1.348337,-67.193097,57.801612,73.480989,
92,-0.337615,0.153211,-0.127523,0.016689,0.189115,1.341375,-100.804908,81.468355,109.106991,
93,-0.336697,0.150459,-0.124771,-0.053001,0.207553,1.302811,-138.4451,106.142194,140.452837,
94,-0.336697,0.150459,-0.124771,-0.080664,0.166134,1.225952,-182.7573,128.172407,164.11958,
95,-0.336697,0.150459,-0.124771,-0.058853,0.067262,1.238807,-220.019831,144.978312,184.576206,
96,-0.331193,0.163303,-0.131193,-0.042627,0.006068,1.200779,-240.728231,155.238097,207.991175,
97,-0.331193,0.163303,-0.131193,-0.045553,-0.028137,1.159805,-251.176846,163.798408,228.384858,
98,-0.318349,0.188073,-0.13945,-0.055661,-0.055126,1.12151,-256.023493,169.778037,242.610081,
99,-0.318349,0.188073,-0.13945,-0.050607,-0.095209,1.123385,-255.016398,174.121136,252.681035,
100,-0.318349,0.188073,-0.13945,-0.055129,-0.144646,1.094998,-251.176846,176.00944,257.968286,
101,-0.308257,0.222936,-0.146789,-0.073749,-0.182324,1.078662,-245.637821,174.813514,261.430177,
102,-0.308257,0.222936,-0.146789,-0.056725,-0.239242,1.066075,-238.147549,170.533359,260.297195,
103,-0.308257,0.222936,-0.146789,-0.061779,-0.297229,1.07036,-228.202482,166.316147,256.017039,
104,-0.286239,0.262385,-0.148624,-0.068961,-0.366707,1.062594,-215.236128,163.10603,247.645558,
105,-0.286239,0.262385,-0.148624,-0.088378,-0.475467,1.048132,-202.458604,157.755835,232.853844,
106,-0.286239,0.262385,-0.148624,-0.114978,-0.620301,0.998321,-195.094219,147.873711,210.823631,
107,-0.286239,0.262385,-0.148624,-0.117106,-0.768075,0.931103,-194.338897,133.648488,182.687902,
108,-0.286239,0.262385,-0.148624,-0.090506,-0.93215,0.837373,-192.57648,115.646657,146.369522,
109,-0.241284,0.322018,-0.156881,-0.050607,-1.090345,0.73427,-181.057826,93.805275,101.113171,
110,-0.241284,0.322018,-0.156881,-0.042893,-1.226094,0.624739,-155.188062,65.921319,47.988886,
111,-0.229358,0.345872,-0.153211,0.019881,-1.291296,0.548951,-115.659566,37.722647,-14.702805,
112,-0.229358,0.345872,-0.153211,0.058716,-1.329509,0.500479,-63.60532,10.656957,-75.380306,
113,-0.229358,0.345872,-0.153211,0.072282,-1.290495,0.43701,-0.03242,-20.751832,-137.75728,
114,-0.217431,0.36422,-0.154128,0.063504,-1.168909,0.382379,67.442975,-55.748399,-197.112968,
115,-0.217431,0.36422,-0.154128,0.051002,-0.976776,0.376219,134.603653,-95.088065,-249.670761,
116,-0.217431,0.36422,-0.154128,0.034777,-0.774756,0.42362,198.994818,-132.980031,-295.493604,
117,-0.222018,0.362385,-0.148624,-0.021614,-0.560176,0.513334,255.266276,-168.354259,-332.189645,
118,-0.222018,0.362385,-0.148624,-0.033052,-0.406791,0.667855,299.641419,-198.567122,-358.688843,
119,-0.23945,0.33945,-0.149541,-0.048479,-0.288144,0.819698,332.372021,-221.478543,-370.711045,
120,-0.23945,0.33945,-0.149541,-0.076409,-0.182858,0.978772,350.688569,-235.451993,-370.836932,
121,-0.23945,0.33945,-0.149541,-0.097156,-0.104562,1.05081,354.276347,-244.138191,-363.53549,
122,-0.26789,0.302752,-0.151376,-0.129607,-0.044437,1.146415,343.387127,-242.753435,-348.617889,
123,-0.26789,0.302752,-0.151376,-0.136257,0.004999,1.195155,322.615783,-235.829653,-328.161263,
124,-0.295413,0.250459,-0.148624,-0.155409,0.058711,1.23238,293.158242,-224.68866,-303.739198,
125,-0.295413,0.250459,-0.148624,-0.152217,0.12899,1.309774,259.420544,-208.134529,-277.177056,
126,-0.295413,0.250459,-0.148624,-0.095294,0.24256,1.451709,232.10308,-184.027181,-242.935811,
